Datetime (UTC),Country,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2023-06-15,Lithuania,LT,234.05,292.5,63.65,47.28,entsoe.eu
2023-06-16,Lithuania,LT,163.73,222.22,69.66,47.82,entsoe.eu
2023-06-17,Lithuania,LT,99.18,146.0,81.82,53.53,entsoe.eu
2023-06-18,Lithuania,LT,123.47,173.03,78.89,51.74,entsoe.eu
2023-06-19,Lithuania,LT,172.05,228.76,69.29,49.71,entsoe.eu
2023-06-20,Lithuania,LT,129.19,187.32,70.3,49.79,entsoe.eu
2023-06-21,Lithuania,LT,128.33,184.01,71.56,52.2,entsoe.eu
2023-06-22,Lithuania,LT,105.38,148.59,82.4,62.82,entsoe.eu
2023-06-23,Lithuania,LT,100.1,152.75,77.6,53.78,entsoe.eu
2023-06-24,Lithuania,LT,86.43,133.35,82.78,58.45,entsoe.eu
2023-06-25,Lithuania,LT,132.02,175.36,82.12,64.9,entsoe.eu
2023-06-26,Lithuania,LT,122.4,171.46,78.63,56.96,entsoe.eu
2023-06-27,Lithuania,LT,104.86,157.86,76.97,54.99,entsoe.eu
2023-06-28,Lithuania,LT,128.82,179.09,76.76,56.35,entsoe.eu
2023-06-29,Lithuania,LT,139.59,188.19,77.21,60.79,entsoe.eu
2023-06-30,Lithuania,LT,78.96,125.62,82.26,61.33,entsoe.eu
2023-07-01,Lithuania,LT,71.21,116.13,83.4,64.21,entsoe.eu
2023-07-02,Lithuania,LT,63.06,106.71,86.05,78.01,entsoe.eu
2023-07-03,Lithuania,LT,44.47,83.18,88.85,80.55,entsoe.eu; Electricity Maps Estimation
2023-07-04,Lithuania,LT,53.31,90.22,89.63,78.06,entsoe.eu
2023-07-05,Lithuania,LT,61.36,98.62,90.1,75.51,entsoe.eu
2023-07-06,Lithuania,LT,53.29,86.42,92.36,76.46,entsoe.eu
2023-07-07,Lithuania,LT,49.32,78.83,94.09,78.24,entsoe.eu
2023-07-08,Lithuania,LT,63.2,98.45,90.56,69.54,entsoe.eu
2023-07-09,Lithuania,LT,69.48,106.17,90.0,68.69,entsoe.eu
2023-07-10,Lithuania,LT,63.06,96.47,91.5,71.57,entsoe.eu
2023-07-11,Lithuania,LT,93.56,135.62,85.26,65.96,entsoe.eu
2023-07-12,Lithuania,LT,88.35,128.62,86.48,69.67,entsoe.eu
2023-07-13,Lithuania,LT,70.18,112.22,85.93,69.57,entsoe.eu
2023-07-14,Lithuania,LT,62.45,103.77,87.58,70.69,entsoe.eu
2023-07-15,Lithuania,LT,87.36,130.94,86.19,71.16,entsoe.eu
2023-07-16,Lithuania,LT,67.01,107.2,88.12,76.54,entsoe.eu
2023-07-17,Lithuania,LT,72.68,110.9,87.03,71.45,entsoe.eu
2023-07-18,Lithuania,LT,60.53,100.87,86.36,72.54,entsoe.eu; Electricity Maps Estimation
2023-07-19,Lithuania,LT,69.25,113.63,84.03,67.4,entsoe.eu
2023-07-20,Lithuania,LT,72.09,116.19,84.72,66.77,entsoe.eu
2023-07-21,Lithuania,LT,50.52,88.65,89.25,69.74,entsoe.eu
2023-07-22,Lithuania,LT,75.97,115.99,86.82,59.37,entsoe.eu
2023-07-23,Lithuania,LT,112.82,156.11,84.23,62.99,entsoe.eu
2023-07-24,Lithuania,LT,81.95,116.03,90.33,64.57,entsoe.eu
2023-07-25,Lithuania,LT,71.78,106.29,90.95,69.36,entsoe.eu
2023-07-26,Lithuania,LT,70.0,109.78,88.75,66.73,entsoe.eu
2023-07-27,Lithuania,LT,107.24,150.75,84.52,60.51,entsoe.eu
2023-07-28,Lithuania,LT,106.53,154.95,81.86,55.23,entsoe.eu
2023-07-29,Lithuania,LT,62.26,105.15,86.92,59.89,entsoe.eu
2023-07-30,Lithuania,LT,88.14,131.63,86.18,64.22,entsoe.eu
2023-07-31,Lithuania,LT,100.24,141.13,86.22,63.38,entsoe.eu
2023-08-01,Lithuania,LT,45.25,79.54,93.04,71.85,entsoe.eu
2023-08-02,Lithuania,LT,105.11,144.96,85.98,69.77,entsoe.eu
2023-08-03,Lithuania,LT,74.46,110.95,88.46,73.74,entsoe.eu
2023-08-04,Lithuania,LT,55.88,88.85,91.5,75.3,entsoe.eu
2023-08-05,Lithuania,LT,74.88,114.09,88.07,64.08,entsoe.eu
2023-08-06,Lithuania,LT,54.53,89.75,90.16,73.66,entsoe.eu
2023-08-07,Lithuania,LT,102.11,139.71,86.76,75.54,entsoe.eu
2023-08-08,Lithuania,LT,64.09,98.75,90.22,83.0,entsoe.eu
2023-08-09,Lithuania,LT,95.46,132.01,86.81,74.35,entsoe.eu
2023-08-10,Lithuania,LT,143.88,183.51,83.15,67.84,entsoe.eu
2023-08-11,Lithuania,LT,161.52,206.05,80.62,62.44,entsoe.eu
2023-08-12,Lithuania,LT,94.53,135.75,86.08,65.06,entsoe.eu
2023-08-13,Lithuania,LT,97.17,139.44,85.62,66.42,entsoe.eu
2023-08-14,Lithuania,LT,118.31,159.11,85.41,67.84,entsoe.eu
2023-08-15,Lithuania,LT,81.73,121.26,88.41,72.72,entsoe.eu
2023-08-16,Lithuania,LT,142.77,181.42,84.78,69.29,entsoe.eu
2023-08-17,Lithuania,LT,161.92,204.54,81.95,65.51,entsoe.eu
2023-08-18,Lithuania,LT,206.92,259.96,67.62,56.22,entsoe.eu
2023-08-19,Lithuania,LT,213.82,268.74,69.01,53.89,entsoe.eu
2023-08-20,Lithuania,LT,182.5,235.73,72.55,55.46,entsoe.eu; Electricity Maps Estimation
2023-08-21,Lithuania,LT,201.06,247.15,73.31,60.99,entsoe.eu
2023-08-22,Lithuania,LT,163.93,218.55,69.6,57.68,entsoe.eu; Electricity Maps Estimation
2023-08-23,Lithuania,LT,152.12,204.5,71.96,59.14,entsoe.eu
2023-08-24,Lithuania,LT,178.18,235.46,65.96,53.24,entsoe.eu; Electricity Maps Estimation
2023-08-25,Lithuania,LT,168.96,212.69,78.59,65.08,entsoe.eu
2023-08-26,Lithuania,LT,137.41,178.91,83.35,69.16,entsoe.eu
2023-08-27,Lithuania,LT,141.95,186.07,81.72,65.56,entsoe.eu
2023-08-28,Lithuania,LT,122.04,164.77,81.72,68.31,entsoe.eu; Electricity Maps Estimation
2023-08-29,Lithuania,LT,119.7,166.36,78.1,63.36,entsoe.eu
2023-08-30,Lithuania,LT,195.34,235.66,77.88,65.84,entsoe.eu
2023-08-31,Lithuania,LT,165.37,212.22,76.39,60.43,entsoe.eu
2023-09-01,Lithuania,LT,108.33,149.01,84.05,71.35,entsoe.eu
2023-09-02,Lithuania,LT,222.84,267.91,73.36,67.93,entsoe.eu
2023-09-03,Lithuania,LT,306.95,363.02,60.7,54.09,entsoe.eu
2023-09-04,Lithuania,LT,354.97,418.73,51.84,45.61,entsoe.eu
2023-09-05,Lithuania,LT,230.03,283.51,66.14,60.66,entsoe.eu
2023-09-06,Lithuania,LT,326.49,389.67,54.23,47.56,entsoe.eu
2023-09-07,Lithuania,LT,375.61,443.43,48.92,42.29,entsoe.eu
2023-09-08,Lithuania,LT,379.28,460.27,39.72,35.33,entsoe.eu
2023-09-09,Lithuania,LT,384.36,455.54,47.86,40.1,entsoe.eu
2023-09-10,Lithuania,LT,313.04,379.38,55.12,47.56,entsoe.eu
2023-09-11,Lithuania,LT,365.05,439.88,42.74,38.46,entsoe.eu
2023-09-12,Lithuania,LT,343.88,421.89,42.4,36.3,entsoe.eu
2023-09-13,Lithuania,LT,362.31,440.98,41.9,37.17,entsoe.eu
2023-09-14,Lithuania,LT,275.57,341.14,54.27,49.1,entsoe.eu
2023-09-15,Lithuania,LT,383.66,464.02,39.24,35.69,entsoe.eu
2023-09-16,Lithuania,LT,240.16,297.53,63.89,58.78,entsoe.eu
2023-09-17,Lithuania,LT,271.04,333.62,58.34,51.88,entsoe.eu
2023-09-18,Lithuania,LT,286.09,340.98,60.42,55.02,entsoe.eu
2023-09-19,Lithuania,LT,235.4,279.61,67.88,63.64,entsoe.eu
2023-09-20,Lithuania,LT,201.4,255.09,64.81,60.17,entsoe.eu
2023-09-21,Lithuania,LT,246.71,301.79,63.14,58.68,entsoe.eu
2023-09-22,Lithuania,LT,160.01,204.91,74.08,69.94,entsoe.eu; Electricity Maps Estimation
2023-09-23,Lithuania,LT,244.38,294.56,66.71,55.85,entsoe.eu
2023-09-24,Lithuania,LT,84.44,125.98,83.24,69.21,entsoe.eu
2023-09-25,Lithuania,LT,105.57,146.67,81.11,66.86,entsoe.eu
2023-09-26,Lithuania,LT,114.28,159.38,78.57,63.62,entsoe.eu
2023-09-27,Lithuania,LT,96.67,137.94,81.99,66.36,entsoe.eu
2023-09-28,Lithuania,LT,87.4,123.08,85.94,71.51,entsoe.eu
2023-09-29,Lithuania,LT,83.3,119.48,86.0,71.84,entsoe.eu
2023-09-30,Lithuania,LT,65.96,105.24,84.86,72.66,entsoe.eu
2023-10-01,Lithuania,LT,83.57,124.25,83.89,69.38,entsoe.eu
2023-10-02,Lithuania,LT,173.1,212.33,78.53,63.86,entsoe.eu
2023-10-03,Lithuania,LT,103.02,138.47,85.8,76.3,entsoe.eu
2023-10-04,Lithuania,LT,54.89,85.31,90.55,82.32,entsoe.eu
2023-10-05,Lithuania,LT,61.22,89.88,91.05,81.37,entsoe.eu
2023-10-06,Lithuania,LT,75.57,105.83,90.6,82.14,entsoe.eu
2023-10-07,Lithuania,LT,42.31,72.39,92.09,82.75,entsoe.eu
2023-10-08,Lithuania,LT,32.72,65.67,91.93,82.91,entsoe.eu
2023-10-09,Lithuania,LT,100.3,144.01,79.31,65.85,entsoe.eu; Electricity Maps Estimation
2023-10-10,Lithuania,LT,125.99,173.31,75.93,62.97,entsoe.eu; Electricity Maps Estimation
2023-10-11,Lithuania,LT,53.81,83.07,92.33,82.24,entsoe.eu
2023-10-12,Lithuania,LT,43.72,75.36,91.15,80.64,entsoe.eu
2023-10-13,Lithuania,LT,71.77,106.69,88.7,77.83,entsoe.eu
2023-10-14,Lithuania,LT,46.18,82.35,88.27,79.18,entsoe.eu
2023-10-15,Lithuania,LT,83.48,121.25,86.3,77.05,entsoe.eu
2023-10-16,Lithuania,LT,90.23,135.27,80.37,67.62,entsoe.eu
2023-10-17,Lithuania,LT,88.23,133.25,79.37,68.52,entsoe.eu
2023-10-18,Lithuania,LT,107.42,147.55,82.39,67.7,entsoe.eu
2023-10-19,Lithuania,LT,137.11,181.84,78.29,65.91,entsoe.eu
2023-10-20,Lithuania,LT,70.25,103.17,88.95,79.75,entsoe.eu
2023-10-21,Lithuania,LT,76.33,117.05,84.27,71.87,entsoe.eu
2023-10-22,Lithuania,LT,222.06,275.09,71.15,51.92,entsoe.eu
2023-10-23,Lithuania,LT,350.66,428.14,42.55,36.96,entsoe.eu
2023-10-24,Lithuania,LT,361.12,446.94,36.24,32.8,entsoe.eu
2023-10-25,Lithuania,LT,193.46,257.66,60.94,56.84,entsoe.eu; Electricity Maps Estimation
2023-10-26,Lithuania,LT,294.25,352.75,59.08,55.54,entsoe.eu
2023-10-27,Lithuania,LT,427.41,506.06,36.26,32.25,entsoe.eu
2023-10-28,Lithuania,LT,322.81,402.99,44.5,34.0,entsoe.eu
2023-10-29,Lithuania,LT,175.29,230.49,72.03,62.89,entsoe.eu
2023-10-30,Lithuania,LT,101.02,140.45,84.69,73.61,entsoe.eu
2023-10-31,Lithuania,LT,70.37,111.62,84.77,71.19,entsoe.eu
2023-11-01,Lithuania,LT,132.11,177.73,80.42,65.46,entsoe.eu
2023-11-02,Lithuania,LT,123.95,164.3,83.72,72.96,entsoe.eu
2023-11-03,Lithuania,LT,62.36,94.93,90.22,78.96,entsoe.eu
2023-11-04,Lithuania,LT,34.73,68.32,92.35,76.23,entsoe.eu
2023-11-05,Lithuania,LT,107.77,147.68,85.9,68.86,entsoe.eu
2023-11-06,Lithuania,LT,147.28,186.36,82.77,69.03,entsoe.eu; Electricity Maps Estimation
2023-11-07,Lithuania,LT,59.42,98.36,88.65,72.7,entsoe.eu
2023-11-08,Lithuania,LT,114.99,153.88,83.39,66.24,entsoe.eu
2023-11-09,Lithuania,LT,115.02,154.79,84.6,69.84,entsoe.eu
2023-11-10,Lithuania,LT,75.71,112.99,87.97,71.57,entsoe.eu
2023-11-11,Lithuania,LT,124.82,173.55,80.38,57.62,entsoe.eu
2023-11-12,Lithuania,LT,109.56,162.6,78.22,55.98,entsoe.eu
2023-11-13,Lithuania,LT,88.17,131.97,85.69,69.94,entsoe.eu
2023-11-14,Lithuania,LT,194.06,242.73,76.28,65.37,entsoe.eu
2023-11-15,Lithuania,LT,183.57,231.04,76.75,62.07,entsoe.eu
2023-11-16,Lithuania,LT,229.98,287.1,69.32,57.25,entsoe.eu
2023-11-17,Lithuania,LT,133.72,189.54,75.28,59.5,entsoe.eu
2023-11-18,Lithuania,LT,139.12,203.94,70.66,52.93,entsoe.eu
2023-11-19,Lithuania,LT,204.93,266.72,67.85,59.78,entsoe.eu
2023-11-20,Lithuania,LT,203.44,249.09,76.73,64.38,entsoe.eu
2023-11-21,Lithuania,LT,266.64,323.75,64.82,51.79,entsoe.eu
2023-11-22,Lithuania,LT,193.46,245.78,69.9,58.4,entsoe.eu; Electricity Maps Estimation
2023-11-23,Lithuania,LT,88.28,120.16,88.32,80.73,entsoe.eu; Electricity Maps Estimation
2023-11-24,Lithuania,LT,111.39,154.98,82.05,70.86,entsoe.eu
2023-11-25,Lithuania,LT,204.57,260.07,71.27,58.65,entsoe.eu
2023-11-26,Lithuania,LT,275.91,336.43,64.81,52.56,entsoe.eu
2023-11-27,Lithuania,LT,195.03,250.87,68.21,55.2,entsoe.eu
2023-11-28,Lithuania,LT,209.87,270.11,65.07,52.57,entsoe.eu
2023-11-29,Lithuania,LT,248.18,308.82,63.05,51.61,entsoe.eu
2023-11-30,Lithuania,LT,204.29,268.74,61.63,51.44,entsoe.eu
2023-12-01,Lithuania,LT,218.34,289.17,58.54,48.2,entsoe.eu
2023-12-02,Lithuania,LT,269.18,347.13,55.02,42.93,entsoe.eu
2023-12-03,Lithuania,LT,332.4,401.35,59.3,48.76,entsoe.eu
2023-12-04,Lithuania,LT,364.3,438.12,51.18,44.53,entsoe.eu
2023-12-05,Lithuania,LT,333.91,407.33,53.78,47.79,entsoe.eu
2023-12-06,Lithuania,LT,261.42,334.89,56.63,48.35,entsoe.eu
2023-12-07,Lithuania,LT,203.07,273.68,63.3,51.55,entsoe.eu
2023-12-08,Lithuania,LT,229.06,298.32,60.6,47.22,entsoe.eu
2023-12-09,Lithuania,LT,164.16,216.45,73.8,58.8,entsoe.eu
2023-12-10,Lithuania,LT,213.71,277.4,68.54,57.55,entsoe.eu
2023-12-11,Lithuania,LT,224.51,283.79,65.18,55.03,entsoe.eu
2023-12-12,Lithuania,LT,292.15,362.78,55.22,43.01,entsoe.eu
2023-12-13,Lithuania,LT,274.2,347.52,55.57,43.64,entsoe.eu
2023-12-14,Lithuania,LT,306.56,372.58,57.69,46.88,entsoe.eu
2023-12-15,Lithuania,LT,243.38,301.37,64.14,52.72,entsoe.eu
2023-12-16,Lithuania,LT,59.16,99.3,86.57,75.25,entsoe.eu
2023-12-17,Lithuania,LT,66.94,111.14,83.19,73.62,entsoe.eu
2023-12-18,Lithuania,LT,80.6,124.41,81.74,70.33,entsoe.eu
2023-12-19,Lithuania,LT,64.51,106.47,84.13,73.84,entsoe.eu
2023-12-20,Lithuania,LT,109.21,151.19,82.65,72.13,entsoe.eu
2023-12-21,Lithuania,LT,80.7,116.98,87.54,83.11,entsoe.eu
2023-12-22,Lithuania,LT,96.25,137.21,83.52,79.88,entsoe.eu
2023-12-23,Lithuania,LT,122.95,166.6,81.97,77.36,entsoe.eu
2023-12-24,Lithuania,LT,149.47,203.48,78.26,74.71,entsoe.eu
2023-12-25,Lithuania,LT,146.57,188.18,82.22,81.95,entsoe.eu
2023-12-26,Lithuania,LT,190.77,242.52,75.43,72.75,entsoe.eu
2023-12-27,Lithuania,LT,102.74,143.61,85.44,76.8,entsoe.eu
2023-12-28,Lithuania,LT,140.24,182.85,82.72,81.48,entsoe.eu; Electricity Maps Estimation
2023-12-29,Lithuania,LT,142.29,183.51,82.67,82.35,entsoe.eu
2023-12-30,Lithuania,LT,143.04,186.06,81.23,78.22,entsoe.eu
2023-12-31,Lithuania,LT,258.89,321.27,67.52,66.13,entsoe.eu; Electricity Maps Estimation
2024-01-01,Lithuania,LT,214.38,267.17,74.2,71.61,entsoe.eu
2024-01-02,Lithuania,LT,227.37,277.13,69.68,66.12,entsoe.eu
2024-01-03,Lithuania,LT,177.7,213.93,79.95,77.43,entsoe.eu
2024-01-04,Lithuania,LT,265.02,320.6,60.1,55.64,Electricity Maps Estimation; entsoe.eu
2024-01-05,Lithuania,LT,334.24,416.06,42.76,37.53,entsoe.eu
2024-01-06,Lithuania,LT,345.35,425.65,44.65,40.19,Electricity Maps Estimation; entsoe.eu
2024-01-07,Lithuania,LT,285.64,347.1,60.76,52.85,entsoe.eu
2024-01-08,Lithuania,LT,262.28,328.36,56.5,48.55,entsoe.eu
2024-01-09,Lithuania,LT,170.87,240.63,59.8,50.75,entsoe.eu
2024-01-10,Lithuania,LT,161.12,225.73,62.84,54.08,entsoe.eu
2024-01-11,Lithuania,LT,150.72,203.58,71.19,62.73,entsoe.eu
2024-01-12,Lithuania,LT,162.44,213.85,72.05,62.9,Electricity Maps Estimation; entsoe.eu
2024-01-13,Lithuania,LT,101.08,156.11,75.38,64.39,entsoe.eu
2024-01-14,Lithuania,LT,147.59,207.18,72.17,60.19,entsoe.eu
2024-01-15,Lithuania,LT,197.88,252.35,69.28,61.61,entsoe.eu
2024-01-16,Lithuania,LT,247.14,302.34,62.77,56.96,Electricity Maps Estimation; entsoe.eu
2024-01-17,Lithuania,LT,163.32,220.5,66.59,60.76,entsoe.eu
2024-01-18,Lithuania,LT,146.45,211.52,62.88,54.4,entsoe.eu
2024-01-19,Lithuania,LT,125.55,174.58,75.85,69.16,entsoe.eu
2024-01-20,Lithuania,LT,192.65,248.76,70.58,63.84,entsoe.eu
2024-01-21,Lithuania,LT,97.14,143.51,79.9,69.64,entsoe.eu
2024-01-22,Lithuania,LT,68.01,108.53,84.13,76.52,entsoe.eu
2024-01-23,Lithuania,LT,62.95,100.53,86.87,79.22,entsoe.eu
2024-01-24,Lithuania,LT,100.73,136.06,87.91,83.66,entsoe.eu
2024-01-25,Lithuania,LT,97.99,141.3,86.07,76.31,entsoe.eu
2024-01-26,Lithuania,LT,163.14,218.5,70.15,60.49,Electricity Maps Estimation; entsoe.eu
2024-01-27,Lithuania,LT,185.39,240.9,73.29,61.86,entsoe.eu
2024-01-28,Lithuania,LT,138.71,190.03,78.64,65.23,entsoe.eu
2024-01-29,Lithuania,LT,77.08,116.73,87.7,76.92,entsoe.eu
2024-01-30,Lithuania,LT,132.05,176.86,82.41,69.08,entsoe.eu
2024-01-31,Lithuania,LT,65.95,98.82,91.04,81.31,entsoe.eu
2024-02-01,Lithuania,LT,46.54,82.1,89.5,80.48,entsoe.eu
2024-02-02,Lithuania,LT,58.21,94.22,90.03,80.2,entsoe.eu
2024-02-03,Lithuania,LT,34.29,68.2,93.48,85.84,entsoe.eu
2024-02-04,Lithuania,LT,48.79,88.71,91.15,86.86,entsoe.eu
2024-02-05,Lithuania,LT,108.85,150.33,86.53,80.15,entsoe.eu
2024-02-06,Lithuania,LT,222.41,282.72,67.48,63.05,Electricity Maps Estimation; entsoe.eu
2024-02-07,Lithuania,LT,229.28,286.86,66.69,59.84,entsoe.eu
2024-02-08,Lithuania,LT,217.84,283.59,62.77,52.57,entsoe.eu
2024-02-09,Lithuania,LT,250.64,312.83,62.02,54.92,Electricity Maps Estimation; entsoe.eu
2024-02-10,Lithuania,LT,199.55,243.72,78.49,69.54,Electricity Maps Estimation; entsoe.eu
2024-02-11,Lithuania,LT,220.58,273.14,73.18,63.76,entsoe.eu
2024-02-12,Lithuania,LT,174.93,221.79,78.62,66.86,entsoe.eu
2024-02-13,Lithuania,LT,135.9,183.27,81.65,67.71,entsoe.eu
2024-02-14,Lithuania,LT,202.71,265.78,67.29,52.37,entsoe.eu
2024-02-15,Lithuania,LT,122.49,166.68,83.25,69.96,entsoe.eu
2024-02-16,Lithuania,LT,58.11,96.07,90.42,78.96,entsoe.eu
2024-02-17,Lithuania,LT,48.06,81.6,89.4,79.95,entsoe.eu
2024-02-18,Lithuania,LT,134.04,180.13,79.47,65.86,entsoe.eu
2024-02-19,Lithuania,LT,53.98,90.51,89.32,77.56,entsoe.eu
2024-02-20,Lithuania,LT,183.58,227.8,76.41,62.68,entsoe.eu
2024-02-21,Lithuania,LT,144.03,188.35,79.2,66.05,entsoe.eu
2024-02-22,Lithuania,LT,123.45,162.77,83.68,70.95,entsoe.eu
2024-02-23,Lithuania,LT,102.26,139.89,84.23,73.58,entsoe.eu
2024-02-24,Lithuania,LT,51.13,93.02,86.9,71.77,entsoe.eu
2024-02-25,Lithuania,LT,90.8,138.3,80.95,62.54,entsoe.eu
2024-02-26,Lithuania,LT,164.43,213.31,76.98,58.68,entsoe.eu
2024-02-27,Lithuania,LT,178.24,234.99,68.12,53.16,entsoe.eu
2024-02-28,Lithuania,LT,150.24,200.63,76.22,60.58,Electricity Maps Estimation; entsoe.eu
2024-02-29,Lithuania,LT,153.28,199.04,76.91,64.25,entsoe.eu
2024-03-01,Lithuania,LT,52.71,92.97,86.87,77.97,entsoe.eu
2024-03-02,Lithuania,LT,45.71,84.31,88.89,83.41,entsoe.eu
2024-03-03,Lithuania,LT,38.83,76.02,91.58,84.56,entsoe.eu
2024-03-04,Lithuania,LT,118.98,159.33,84.07,74.9,entsoe.eu
2024-03-05,Lithuania,LT,43.45,80.17,91.22,83.73,entsoe.eu
2024-03-06,Lithuania,LT,82.91,124.55,88.33,77.92,entsoe.eu
2024-03-07,Lithuania,LT,151.71,195.84,81.69,66.53,Electricity Maps Estimation; entsoe.eu
2024-03-08,Lithuania,LT,158.44,206.49,79.44,64.31,Electricity Maps Estimation; entsoe.eu
2024-03-09,Lithuania,LT,172.99,227.81,75.08,67.39,entsoe.eu
2024-03-10,Lithuania,LT,116.66,158.47,83.1,79.51,entsoe.eu
2024-03-11,Lithuania,LT,62.72,101.46,86.77,80.78,entsoe.eu
2024-03-12,Lithuania,LT,86.52,133.16,81.16,68.97,entsoe.eu
2024-03-13,Lithuania,LT,159.78,205.05,77.98,61.95,entsoe.eu
2024-03-14,Lithuania,LT,70.89,115.41,85.01,71.84,entsoe.eu
2024-03-15,Lithuania,LT,61.77,103.02,88.7,77.14,entsoe.eu
2024-03-16,Lithuania,LT,55.3,97.71,89.21,79.29,entsoe.eu
2024-03-17,Lithuania,LT,76.97,118.77,87.62,79.47,entsoe.eu
2024-03-18,Lithuania,LT,161.21,203.18,82.11,68.86,entsoe.eu
2024-03-19,Lithuania,LT,198.03,249.88,76.34,62.37,entsoe.eu
2024-03-20,Lithuania,LT,214.24,276.03,69.89,55.05,entsoe.eu
2024-03-21,Lithuania,LT,189.95,257.34,67.34,56.53,entsoe.eu
2024-03-22,Lithuania,LT,109.25,160.29,82.93,71.38,entsoe.eu
2024-03-23,Lithuania,LT,135.04,197.95,77.19,66.44,entsoe.eu
2024-03-24,Lithuania,LT,217.69,285.06,70.21,62.74,entsoe.eu
2024-03-25,Lithuania,LT,142.97,208.89,74.33,58.7,entsoe.eu
2024-03-26,Lithuania,LT,77.26,131.66,84.39,71.31,entsoe.eu
2024-03-27,Lithuania,LT,63.85,116.17,83.57,79.05,entsoe.eu
2024-03-28,Lithuania,LT,59.02,109.06,84.92,78.55,entsoe.eu
2024-03-29,Lithuania,LT,62.0,112.46,84.87,76.32,entsoe.eu
2024-03-30,Lithuania,LT,78.66,124.39,88.33,79.76,entsoe.eu
2024-03-31,Lithuania,LT,102.61,148.74,85.1,79.81,entsoe.eu
2024-04-01,Lithuania,LT,107.39,154.72,84.53,74.81,entsoe.eu
2024-04-02,Lithuania,LT,76.34,114.75,89.66,83.44,entsoe.eu
2024-04-03,Lithuania,LT,45.87,85.45,91.8,81.53,entsoe.eu
2024-04-04,Lithuania,LT,128.2,174.92,85.3,73.43,entsoe.eu
2024-04-05,Lithuania,LT,101.23,146.55,87.1,79.77,entsoe.eu
2024-04-06,Lithuania,LT,99.96,148.17,87.33,82.38,entsoe.eu
2024-04-07,Lithuania,LT,118.55,163.21,84.64,79.61,entsoe.eu
2024-04-08,Lithuania,LT,77.81,118.02,89.6,79.22,entsoe.eu
2024-04-09,Lithuania,LT,68.66,106.49,92.04,81.14,entsoe.eu
2024-04-10,Lithuania,LT,18.96,50.76,96.2,88.93,entsoe.eu
2024-04-11,Lithuania,LT,29.06,58.51,96.25,93.46,entsoe.eu
2024-04-12,Lithuania,LT,53.79,85.47,94.23,87.6,entsoe.eu
2024-04-13,Lithuania,LT,77.51,110.45,91.83,86.41,entsoe.eu
2024-04-14,Lithuania,LT,56.58,89.01,93.06,90.25,entsoe.eu
2024-04-15,Lithuania,LT,44.44,80.8,94.46,87.53,entsoe.eu
2024-04-16,Lithuania,LT,126.87,174.75,84.55,73.73,entsoe.eu
2024-04-17,Lithuania,LT,147.95,208.95,74.31,66.9,entsoe.eu
2024-04-18,Lithuania,LT,154.19,207.18,81.91,69.56,entsoe.eu
2024-04-19,Lithuania,LT,129.42,182.02,83.4,70.24,Electricity Maps Estimation; entsoe.eu
2024-04-20,Lithuania,LT,91.79,149.73,83.16,66.44,entsoe.eu
2024-04-21,Lithuania,LT,100.53,157.77,83.76,76.97,Electricity Maps Estimation; entsoe.eu
2024-04-22,Lithuania,LT,79.84,118.7,89.58,83.83,Electricity Maps Estimation; entsoe.eu
2024-04-23,Lithuania,LT,126.83,176.75,84.75,76.62,Electricity Maps Estimation; entsoe.eu
2024-04-24,Lithuania,LT,66.46,120.32,88.3,78.79,Electricity Maps Estimation; entsoe.eu
2024-04-25,Lithuania,LT,113.76,169.13,84.28,73.96,Electricity Maps Estimation; entsoe.eu
2024-04-26,Lithuania,LT,85.07,135.27,88.34,80.97,Electricity Maps Estimation; entsoe.eu
2024-04-27,Lithuania,LT,85.32,130.24,88.07,85.24,entsoe.eu
2024-04-28,Lithuania,LT,133.84,183.07,83.4,81.51,entsoe.eu
2024-04-29,Lithuania,LT,50.16,84.3,93.14,92.0,Electricity Maps Estimation; entsoe.eu
2024-04-30,Lithuania,LT,61.52,100.16,92.42,86.18,entsoe.eu
2024-05-01,Lithuania,LT,75.75,116.97,90.48,86.16,entsoe.eu
2024-05-02,Lithuania,LT,39.98,74.95,94.57,90.88,entsoe.eu
2024-05-03,Lithuania,LT,35.03,69.46,94.92,90.12,entsoe.eu
2024-05-04,Lithuania,LT,38.84,79.34,94.13,90.28,entsoe.eu
2024-05-05,Lithuania,LT,81.41,128.88,89.72,81.31,entsoe.eu
2024-05-06,Lithuania,LT,131.12,158.72,87.99,87.04,entsoe.eu
2024-05-07,Lithuania,LT,135.51,179.29,85.1,84.22,entsoe.eu
2024-05-08,Lithuania,LT,197.91,257.31,70.32,64.84,entsoe.eu
2024-05-09,Lithuania,LT,140.24,182.94,85.68,77.83,entsoe.eu
2024-05-10,Lithuania,LT,83.34,121.34,91.23,81.18,entsoe.eu
2024-05-11,Lithuania,LT,54.12,96.32,93.2,84.42,entsoe.eu
2024-05-12,Lithuania,LT,131.8,180.64,86.2,75.92,entsoe.eu
2024-05-13,Lithuania,LT,185.88,240.24,75.32,66.13,Electricity Maps Estimation; entsoe.eu
2024-05-14,Lithuania,LT,165.86,210.04,84.08,75.49,Electricity Maps Estimation; entsoe.eu
2024-05-15,Lithuania,LT,123.25,163.4,88.27,79.84,entsoe.eu
